,,,,,Barometro,,Temperatura,,,,"Humedad ",Viento,,Nebulosidad,,Fenomenos,,,,,,,,,,,
1903,3,18,"16 de Octubre",1903/03/18,,,,,,,,,,,,,,,,,,,,,,,
1903,3,19,"16 de Octubre",1903/03/19,,,,,,,,,,,,,,,,,,,,,,,
1903,3,20,"16 de Octubre",1903/03/20,,,,,,,,,,,,,,,,,,,,,,,
1903,3,21,"16 de Octubre",1903/03/21,,,,,,,,,,,,,,,,,,,,,,,
1903,3,22,"16 de Octubre",1903/03/22,,,,,,,,,,,,,,,,,,,,,,,
1903,3,23,"16 de Octubre",1903/03/23,,,,,,,,,,,,,,,,,,,,,,,
1903,3,24,"16 de Octubre",1903/03/24,,,,,,,,,,,,,,,,,,,,,,,
1903,3,25,"16 de Octubre",1903/03/25,,,,,,,,,,,,,,,,,,,,,,,
1903,3,26,"16 de Octubre",1903/03/26,,,,,,,,,,,,,,,,,,,,,,,
1903,3,27,"16 de Octubre",1903/03/27,,,,,,,,,,,,,,,,,,,,,,,
1903,3,28,"16 de Octubre",1903/03/28,,,,,,,,,,,,,,,,,,,,,,,
1903,3,29,"16 de Octubre",1903/03/29,,,,,,,,,,,,,,,,,,,,,,,
1903,3,30,"16 de Octubre",1903/03/30,,,,,,,,,,,,,,,,,,,,,,,
1903,3,31,"16 de Octubre",1903/03/31,,,,,,,,,,,,,,,,,,,,,,,
1903,4,1,"16 de Octubre",1903/04/01,,,,,,,,,,,,,,,,,,,,,,,
1903,4,2,"16 de Octubre",1903/04/02,,,,,,,,,,,,,,,,,,,,,,,
1903,4,3,"16 de Octubre",1903/04/03,,,,,,,,,,,,,,,,,,,,,,,
1903,4,4,"16 de Octubre",1903/04/04,,,,,,,,,,,,,,,,,,,,,,,
1903,4,5,"16 de Octubre",1903/04/05,,,,,,,,,,,,,,,,,,,,,,,
1903,4,6,"16 de Octubre",1903/04/06,,,,,,,,,,,,,,,,,,,,,,,
1903,4,7,"16 de Octubre",1903/04/07,,,,,,,,,,,,,,,,,,,,,,,
1903,4,8,"16 de Octubre",1903/04/08,,,,,,,,,,,,,,,,,,,,,,,
1903,4,9,"16 de Octubre",1903/04/09,,,,,,,,,,,,,,,,,,,,,,,
1903,4,10,"16 de Octubre",1903/04/10,,,,,,,,,,,,,,,,,,,,,,,
1903,4,11,"16 de Octubre",1903/04/11,,,,,,,,,,,,,,,,,,,,,,,
1903,4,12,"16 de Octubre",1903/04/12,,,,,,,,,,,,,,,,,,,,,,,
1903,4,13,"16 de Octubre",1903/04/13,,,,,,,,,,,,,,,,,,,,,,,
1903,4,14,"16 de Octubre",1903/04/14,,,,,,,,,,,,,,,,,,,,,,,
1903,4,15,"16 de Octubre",1903/04/15,,,,,,,,,,,,,,,,,,,,,,,
1903,4,16,"16 de Octubre",1903/04/16,,,,,,,,,,,,,,,,,,,,,,,
1903,4,17,"16 de Octubre",1903/04/17,,,,,,,,,,,,,,,,,,,,,,,
1903,4,18,"16 de Octubre",1903/04/18,,,,,,,,,,,,,,,,,,,,,,,
1903,4,19,"16 de Octubre",1903/04/19,,,,,,,,,,,,,,,,,,,,,,,
1903,4,20,"16 de Octubre",1903/04/20,,,,,,,,,,,,,,,,,,,,,,,
1903,4,21,"16 de Octubre",1903/04/21,,,,,,,,,,,,,,,,,,,,,,,
1903,4,22,"16 de Octubre",1903/04/22,,,,,,,,,,,,,,,,,,,,,,,
1903,4,23,"16 de Octubre",1903/04/23,,,,,,,,,,,,,,,,,,,,,,,
1903,4,24,"16 de Octubre",1903/04/24,,,,,,,,,,,,,,,,,,,,,,,
1903,4,25,"16 de Octubre",1903/04/25,,,,,,,,,,,,,,,,,,,,,,,
1903,4,26,"16 de Octubre",1903/04/26,,,,,,,,,,,,,,,,,,,,,,,
1903,4,27,"16 de Octubre",1903/04/27,,,,,,,,,,,,,,,,,,,,,,,
1903,4,28,"16 de Octubre",1903/04/28,,,,,,,,,,,,,,,,,,,,,,,
1903,4,29,"16 de Octubre",1903/04/29,,,,,,,,,,,,,,,,,,,,,,,
1903,4,30,"16 de Octubre",1903/04/30,,,,,,,,,,,,,,,,,,,,,,,
1903,5,1,"16 de Octubre",1903/05/01,,,,,,,,,,,,,,,,,,,,,,,
1903,5,2,"16 de Octubre",1903/05/02,,,,,,,,,,,,,,,,,,,,,,,
1903,5,3,"16 de Octubre",1903/05/03,,,,,,,,,,,,,,,,,,,,,,,
1903,5,4,"16 de Octubre",1903/05/04,,,,,,,,,,,,,,,,,,,,,,,
1903,5,5,"16 de Octubre",1903/05/05,,,,,,,,,,,,,,,,,,,,,,,
1903,5,6,"16 de Octubre",1903/05/06,,,,,,,,,,,,,,,,,,,,,,,
1903,5,7,"16 de Octubre",1903/05/07,,,,,,,,,,,,,,,,,,,,,,,
1903,5,8,"16 de Octubre",1903/05/08,,,,,,,,,,,,,,,,,,,,,,,
1903,5,9,"16 de Octubre",1903/05/09,,,,,,,,,,,,,,,,,,,,,,,
1903,5,10,"16 de Octubre",1903/05/10,,,,,,,,,,,,,,,,,,,,,,,
1903,5,11,"16 de Octubre",1903/05/11,,,,,,,,,,,,,,,,,,,,,,,
1903,5,12,"16 de Octubre",1903/05/12,,,,,,,,,,,,,,,,,,,,,,,
1903,5,13,"16 de Octubre",1903/05/13,,,,,,,,,,,,,,,,,,,,,,,
1903,5,14,"16 de Octubre",1903/05/14,,,,,,,,,,,,,,,,,,,,,,,
1903,5,15,"16 de Octubre",1903/05/15,,,,,,,,,,,,,,,,,,,,,,,
1903,5,16,"16 de Octubre",1903/05/16,,,,,,,,,,,,,,,,,,,,,,,
1903,5,17,"16 de Octubre",1903/05/17,,,,,,,,,,,,,,,,,,,,,,,
1903,5,18,"16 de Octubre",1903/05/18,,,,,,,,,,,,,,,,,,,,,,,
1903,5,19,"16 de Octubre",1903/05/19,,,,,,,,,,,,,,,,,,,,,,,
1903,5,20,"16 de Octubre",1903/05/20,,,,,,,,,,,,,,,,,,,,,,,
1903,5,21,"16 de Octubre",1903/05/21,,,,,,,,,,,,,,,,,,,,,,,
1903,5,22,"16 de Octubre",1903/05/22,,,,,,,,,,,,,,,,,,,,,,,
1903,5,23,"16 de Octubre",1903/05/23,,,,,,,,,,,,,,,,,,,,,,,
1903,5,24,"16 de Octubre",1903/05/24,,,,,,,,,,,,,,,,,,,,,,,
1903,5,25,"16 de Octubre",1903/05/25,,,,,,,,,,,,,,,,,,,,,,,
1903,5,26,"16 de Octubre",1903/05/26,,,,,,,,,,,,,,,,,,,,,,,
1903,5,27,"16 de Octubre",1903/05/27,,,,,,,,,,,,,,,,,,,,,,,
1903,5,28,"16 de Octubre",1903/05/28,,,,,,,,,,,,,,,,,,,,,,,
1903,5,29,"16 de Octubre",1903/05/29,,,,,,,,,,,,,,,,,,,,,,,
1903,5,30,"16 de Octubre",1903/05/30,,,,,,,,,,,,,,,,,,,,,,,
1903,5,31,"16 de Octubre",1903/05/31,,,,,,,,,,,,,,,,,,,,,,,
1903,6,1,"16 de Octubre",1903/06/01,,,,,,,,,,,,,,,,,,,,,,,
1903,6,2,"16 de Octubre",1903/06/02,,,,,,,,,,,,,,,,,,,,,,,
1903,6,3,"17 de Octubre",1903/06/03,,,,,,,,,,,,,,,,,,,,,,,
1903,6,4,"18 de Octubre",1903/06/04,,,,,,,,,,,,,,,,,,,,,,,
1903,6,5,"19 de Octubre",1903/06/05,,,,,,,,,,,,,,,,,,,,,,,
1903,6,6,"20 de Octubre",1903/06/06,,,,,,,,,,,,,,,,,,,,,,,
1903,6,7,"21 de Octubre",1903/06/07,,,,,,,,,,,,,,,,,,,,,,,
1903,6,8,"22 de Octubre",1903/06/08,,,,,,,,,,,,,,,,,,,,,,,
1903,6,9,"23 de Octubre",1903/06/09,,,,,,,,,,,,,,,,,,,,,,,
1903,6,10,"24 de Octubre",1903/06/10,,,,,,,,,,,,,,,,,,,,,,,
1903,6,11,"25 de Octubre",1903/06/11,,,,,,,,,,,,,,,,,,,,,,,
1903,6,12,"26 de Octubre",1903/06/12,,,,,,,,,,,,,,,,,,,,,,,
1903,6,13,"27 de Octubre",1903/06/13,,,,,,,,,,,,,,,,,,,,,,,
1903,6,14,"28 de Octubre",1903/06/14,,,,,,,,,,,,,,,,,,,,,,,
1903,6,15,"29 de Octubre",1903/06/15,,,,,,,,,,,,,,,,,,,,,,,
1903,6,16,"30 de Octubre",1903/06/16,,,,,,,,,,,,,,,,,,,,,,,
1903,6,17,"31 de Octubre",1903/06/17,,,,,,,,,,,,,,,,,,,,,,,
1903,6,18,"32 de Octubre",1903/06/18,,,,,,,,,,,,,,,,,,,,,,,
1903,6,19,"33 de Octubre",1903/06/19,,,,,,,,,,,,,,,,,,,,,,,
1903,6,20,"34 de Octubre",1903/06/20,,,,,,,,,,,,,,,,,,,,,,,
1903,6,21,"35 de Octubre",1903/06/21,,,,,,,,,,,,,,,,,,,,,,,
1903,6,22,"36 de Octubre",1903/06/22,,,,,,,,,,,,,,,,,,,,,,,
1903,6,23,"37 de Octubre",1903/06/23,,,,,,,,,,,,,,,,,,,,,,,
1903,6,24,"38 de Octubre",1903/06/24,,,,,,,,,,,,,,,,,,,,,,,
1903,6,25,"39 de Octubre",1903/06/25,,,,,,,,,,,,,,,,,,,,,,,
1903,6,26,"40 de Octubre",1903/06/26,,,,,,,,,,,,,,,,,,,,,,,
1903,6,27,"41 de Octubre",1903/06/27,,,,,,,,,,,,,,,,,,,,,,,
1903,6,28,"42 de Octubre",1903/06/28,,,,,,,,,,,,,,,,,,,,,,,
1903,6,29,"43 de Octubre",1903/06/29,,,,,,,,,,,,,,,,,,,,,,,
1903,6,30,"44 de Octubre",1903/06/30,,,,,,,,,,,,,,,,,,,,,,,
1903,7,1,"45 de Octubre",1903/07/01,,,,,,,,,,,,,,,,,,,,,,,
1903,7,2,"46 de Octubre",1903/07/02,,,,,,,,,,,,,,,,,,,,,,,
1903,7,3,"47 de Octubre",1903/07/03,,,,,,,,,,,,,,,,,,,,,,,
1903,7,4,"48 de Octubre",1903/07/04,,,,,,,,,,,,,,,,,,,,,,,
1903,7,5,"49 de Octubre",1903/07/05,,,,,,,,,,,,,,,,,,,,,,,
1903,7,6,"50 de Octubre",1903/07/06,,,,,,,,,,,,,,,,,,,,,,,
1903,7,7,"51 de Octubre",1903/07/07,,,,,,,,,,,,,,,,,,,,,,,
1903,7,8,"52 de Octubre",1903/07/08,,,,,,,,,,,,,,,,,,,,,,,
1903,7,9,"53 de Octubre",1903/07/09,,,,,,,,,,,,,,,,,,,,,,,
1903,7,10,"54 de Octubre",1903/07/10,,,,,,,,,,,,,,,,,,,,,,,
1903,7,11,"55 de Octubre",1903/07/11,,,,,,,,,,,,,,,,,,,,,,,
1903,7,12,"56 de Octubre",1903/07/12,,,,,,,,,,,,,,,,,,,,,,,
1903,7,13,"57 de Octubre",1903/07/13,,,,,,,,,,,,,,,,,,,,,,,
1903,7,14,"58 de Octubre",1903/07/14,,,,,,,,,,,,,,,,,,,,,,,
1903,7,15,"59 de Octubre",1903/07/15,,,,,,,,,,,,,,,,,,,,,,,
1903,7,16,"60 de Octubre",1903/07/16,,,,,,,,,,,,,,,,,,,,,,,
1903,7,17,"61 de Octubre",1903/07/17,,,,,,,,,,,,,,,,,,,,,,,
1903,7,18,"62 de Octubre",1903/07/18,,,,,,,,,,,,,,,,,,,,,,,
1903,7,19,"63 de Octubre",1903/07/19,,,,,,,,,,,,,,,,,,,,,,,
1903,7,20,"64 de Octubre",1903/07/20,,,,,,,,,,,,,,,,,,,,,,,
1903,7,21,"65 de Octubre",1903/07/21,,,,,,,,,,,,,,,,,,,,,,,
1903,7,22,"66 de Octubre",1903/07/22,,,,,,,,,,,,,,,,,,,,,,,
1903,7,23,"67 de Octubre",1903/07/23,,,,,,,,,,,,,,,,,,,,,,,
1903,7,24,"68 de Octubre",1903/07/24,,,,,,,,,,,,,,,,,,,,,,,
1903,7,25,"69 de Octubre",1903/07/25,,,,,,,,,,,,,,,,,,,,,,,
1903,7,26,"70 de Octubre",1903/07/26,,,,,,,,,,,,,,,,,,,,,,,
1903,7,27,"71 de Octubre",1903/07/27,,,,,,,,,,,,,,,,,,,,,,,
1903,7,28,"72 de Octubre",1903/07/28,,,,,,,,,,,,,,,,,,,,,,,
1903,7,29,"73 de Octubre",1903/07/29,,,,,,,,,,,,,,,,,,,,,,,
1903,7,30,"74 de Octubre",1903/07/30,,,,,,,,,,,,,,,,,,,,,,,
1903,7,31,"75 de Octubre",1903/07/31,,,,,,,,,,,,,,,,,,,,,,,
1903,8,1,"76 de Octubre",1903/08/01,761,,3,13,8,1,83,NW,1,K,1,,,,,,,,,,,,
1903,8,2,"77 de Octubre",1903/08/02,756,-5,1,0,16,-2,81,,,S,1,,,,,,,,,,,,
1903,8,3,"78 de Octubre",1903/08/03,755.3,-0.7,3,2,10,-1,66,SE,1,S,2,,,,,,,,,,,,
1903,8,4,"79 de Octubre",1903/08/04,759.5,4.2,-1,-4,13,-3,80,SE,1,S,1,,,,,,,,,,,,
1903,8,5,"80 de Octubre",1903/08/05,762.5,3,3,4,13,1,83,SE,1,S,3,,,,,,,,,,,,
1903,8,6,"81 de Octubre",1903/08/06,764,1.5,1,-2,10,-4,81,,0,S,2,,,,,,,,,,,,
1903,8,7,"82 de Octubre",1903/08/07,760.3,-3.7,-1,-2,9,-4,100,,0,C,1,,,,,,,,,,,,
1903,8,8,"83 de Octubre",1903/08/08,747.7,-12.6,2,3,10,-1,82,,0,N,3,,,,,,,,,,,,
1903,8,9,"84 de Octubre",1903/08/09,757.1,9.4,1,-1,,-2,81,NW,1,K,1,,,,,,,,,,,,
1903,8,10,"85 de Octubre",1903/08/10,747.3,-9.8,4,3,7,0,83,W,1,N,2,,,,,,,,,,,,
1903,8,11,"86 de Octubre",1903/08/11,755.8,8.5,3,-1,7,-1,100,W,1,K,1,,,,,,,,,,,,
1903,8,12,"87 de Octubre",1903/08/12,761.4,5.6,-3,-6,7,-6,78,,0,K,1,,,,,,,,,,,,
1903,8,13,"88 de Octubre",1903/08/13,767.1,5.7,-4,-1,7,-7,77,SW,1,,0,,,,,,,,,,,,
1903,8,14,"89 de Octubre",1903/08/14,755.6,-11.5,3,7,8,-2,83,,0,N,2,,,,,,,,,,,,
1903,8,15,"90 de Octubre",1903/08/15,753.8,-1.8,4,1,11,1,67,,0,S,2,,,,,,,,,,,,
1903,8,16,"91 de Octubre",1903/08/16,754.3,0.5,4,0,10,0,83,W,2,S,2,,,,,,,,,,,,
1903,8,17,"92 de Octubre",1903/08/17,769.9,15.6,-2,-6,9,-4,79,SW,1,,0,,,,,,,,,,,,
1903,8,18,"93 de Octubre",1903/08/18,764.4,-5.5,-2,0,13,-5,59,,0,,0,,,,,,,,,,,,
1903,8,19,"94 de Octubre",1903/08/19,764.6,0.2,-1,1,11,-4,80,SW,1,S,1,,,,,,,,,,,,
1903,8,20,"95 de Octubre",1903/08/20,753.7,-10.9,-1,0,13,-4,80,,0,S,2,,,,,,,,,,,,
1903,8,21,"96 de Octubre",1903/08/21,758.5,4.8,3,4,10,0,66,,0,K,1,,,,,,,,,,,,
1903,8,22,"97 de Octubre",1903/08/22,750.2,-8.3,8,5,13,4,72,W,3,S,1,,,,,,,,,,,,
1903,8,23,"98 de Octubre",1903/08/23,750.9,0.7,3,-5,11,0,83,W,1,K,1,,,,,,,,,,,,
1903,8,24,"99 de Octubre",1903/08/24,760.8,9.9,1,-2,5,-3,51,SW,1,C,1,,,,,,,,,,,,
1903,8,25,"100 de Octubre",1903/08/25,756.4,-4.4,1,-2,8,-4,80,,0,C,1,,,,,,,,,,,,
1903,8,26,"101 de Octubre",1903/08/26,759,2.6,1,2,9,-2,81,,0,S,1,Nv,,,,,,,,,,,
1903,8,27,"102 de Octubre",1903/08/27,753.9,-5.1,6,5,8,2,56,W,2,K,1,,,,,,,,,,,,
1903,8,28,"103 de Octubre",1903/08/28,756,2.2,5,-1,10,-2,84,W,1,S,2,,,,,,,,,,,,
1903,8,29,"104 de Octubre",1903/08/29,765.1,9.1,5,0,10,1,69,W,1,S,3,,,,,,,,,,,,
1903,8,30,"105 de Octubre",1903/08/30,754.2,-10.9,6,1,11,3,85,W,1,S,3,,,,,,,,,,,,
1903,8,31,"106 de Octubre",1903/08/31,759.8,5.6,6,0,11,-2,70,W,1,S,2,,,,,,,,,,,,
1903,9,1,"107 de Octubre",1903/09/01,749.5,-10.3,7,1,11,4,71,W,1,S,3,,,,,,,,,,,,
1903,9,2,"108 de Octubre",1903/09/02,755.3,5.8,4,-3,19,-1,67,W,1,K,1,,,,,,,,,,,,
1903,9,3,"109 de Octubre",1903/09/03,764,8.7,-2,-6,9,-4,79,W,1,C,2,,,,,,,,,,,,
1903,9,4,"110 de Octubre",1903/09/04,764.3,0.3,2,4,11,0,81,S,1,C,1,,,,,,,,,,,,
1903,9,5,"111 de Octubre",1903/09/05,766.5,2.2,2,0,13,-1,64,S,1,C,1,,,,,,,,,,,,
1903,9,6,"112 de Octubre",1903/09/06,758.4,-8.1,8,6,13,3,59,SE,1,S,3,,,,,,,,,,,,
1903,9,7,"113 de Octubre",1903/09/07,759.3,0.9,5,-3,17,3,84,,0,K,2,,,,,,,,,,,,
1903,9,8,"114 de Octubre",1903/09/08,756.5,-2.8,5,0,13,2,84,,0,S,2,,,,,,,,,,,,
1903,9,9,"115 de Octubre",1903/09/09,755.7,-0.8,6,1,15,3,85,,0,S,2,,,,,,,,,,,,
1903,9,10,"116 de Octubre",1903/09/10,757.7,2,4,-2,10,2,67,,,C,1,,,,,,,,,,,,
1903,9,11,"117 de Octubre",1903/09/11,756.5,-1.2,7,3,12,4,71,NW,1,S,2,,,,,,,,,,,,
1903,9,12,"118 de Octubre",1903/09/12,759.7,3.2,5,-2,11,0,54,,0,K,1,,,,,,,,,,,,
1903,9,13,"119 de Octubre",1903/09/13,755.5,-4.2,7,2,13,4,71,W,2,K,1,,,,,,,,,,,,
1903,9,14,"120 de Octubre",1903/09/14,753.9,-1.6,10,3,13,4,74,W,3,S,3,,,,,,,,,,,,
1903,9,15,"121 de Octubre",1903/09/15,753.9,0,10,0,17,5,74,W,2,C,1,,,,,,,,,,,,
1903,9,16,"122 de Octubre",1903/09/16,,,,,16,7,,NW,1,K,2,,,,,,,,,,,,
1903,9,17,"123 de Octubre",1903/09/17,756.3,,5,,17,3,84,,0,C,2,,,,,,,,,,,,
1903,9,18,"124 de Octubre",1903/09/18,755.4,-0.9,5,0,21,2,69,,0,C,3,,,,,,,,,,,,
1903,9,19,"125 de Octubre",1903/09/19,751.7,-3.7,9,4,19,5,86,,0,S,2,,,,,,,,,,,,
1903,9,20,"126 de Octubre",1903/09/20,759.2,7.5,4,-5,16,1,83,W,1,K,1,,,,,,,,,,,,
1903,9,21,"127 de Octubre",1903/09/21,759,-0.2,7,3,12,4,71,NW,1,K,1,,,,,,,,,,,,
1903,9,22,"128 de Octubre",1903/09/22,749.9,-9.1,7,0,15,4,85,W,1,N,2,,,,,,,,,,,,
1903,9,23,"129 de Octubre",1903/09/23,758,8.1,0,-7,8,-2,81,SE,1,S,2,,,,,,,,,,,,
1903,9,24,"130 de Octubre",1903/09/24,746.2,-11.8,4,4,11,1,83,W,3,S,2,,,,,,,,,,,,
1903,9,25,"131 de Octubre",1903/09/25,754.2,8,5,1,10,0,54,W,1,K,1,,,,,,,,,,,,
1903,9,26,"132 de Octubre",1903/09/26,757.8,3.6,4,-1,10,0,67,,0,K,1,,,,,,,,,,,,
1903,9,27,"133 de Octubre",1903/09/27,759.8,2,6,2,11,2,70,,0,S,2,,,,,,,,,,,,
1903,9,28,"134 de Octubre",1903/09/28,759.3,-0.5,7,1,12,5,85,W,1,K,2,,,,,,,,,,,,
1903,9,29,"135 de Octubre",1903/09/29,754.6,-4.7,7,0,12,3,71,NE,1,K,1,,,,,,,,,,,,
1903,9,30,"136 de Octubre",1903/09/30,755.7,1.1,4,-3,11,2,100,,0,K,1,,,,,,,,,,,,
1903,10,1,"137 de Octubre",1903/10/01,754.8,-0.9,7,3,15,5,85,,0,S,3,,,,,,,,,,,,
1903,10,2,"138 de Octubre",1903/10/02,754.3,-0.5,8,1,14,4,72,,0,K,2,,,,,,,,,,,,
1903,10,3,"139 de Octubre",1903/10/03,759.3,5,6,-2,13,3,85,W,1,K,1,,,,,,,,,,,,
