YEAR,MONTH,DAY,Estaciones,DATE,"Barometro Reducido a o y al nivel del Mar","Cambio en 24 horas","Temperatura a las  (see Remarks)","Cambio en 24 horas","Temperatura Maxima","Temperatura Minima","Humedad relativa","Viento Direction","Viento Fuerza","Nebulosidad Forma","Nebulosidad Grado",Fenomenos,,,,,,,,,,,,
1902,6,14,"Coronel Pringles",1902/06/14,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,15,"Coronel Pringles",1902/06/15,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,16,"Coronel Pringles",1902/06/16,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,17,"Coronel Pringles",1902/06/17,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,18,"Coronel Pringles",1902/06/18,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,19,"Coronel Pringles",1902/06/19,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,20,"Coronel Pringles",1902/06/20,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,21,"Coronel Pringles",1902/06/21,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,22,"Coronel Pringles",1902/06/22,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,23,"Coronel Pringles",1902/06/23,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,24,"Coronel Pringles",1902/06/24,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,25,"Coronel Pringles",1902/06/25,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,26,"Coronel Pringles",1902/06/26,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,27,"Coronel Pringles",1902/06/27,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,28,"Coronel Pringles",1902/06/28,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,29,"Coronel Pringles",1902/06/29,,,,,,,,,,,,,,,,,,,,,,,,
1902,6,30,"Coronel Pringles",1902/06/30,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,1,"Coronel Pringles",1902/07/01,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,2,"Coronel Pringles",1902/07/02,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,4,"Coronel Pringles",1902/07/04,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,5,"Coronel Pringles",1902/07/05,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,6,"Coronel Pringles",1902/07/06,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,7,"Coronel Pringles",1902/07/07,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,8,"Coronel Pringles",1902/07/08,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,9,"Coronel Pringles",1902/07/09,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,10,"Coronel Pringles",1902/07/10,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,11,"Coronel Pringles",1902/07/11,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,12,"Coronel Pringles",1902/07/12,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,13,"Coronel Pringles",1902/07/13,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,14,"Coronel Pringles",1902/07/14,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,15,"Coronel Pringles",1902/07/15,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,16,"Coronel Pringles",1902/07/16,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,17,"Coronel Pringles",1902/07/17,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,18,,1902/07/18,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,19,,1902/07/19,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,20,,1902/07/20,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,21,,1902/07/21,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,23,,1902/07/23,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,24,,1902/07/24,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,25,,1902/07/25,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,26,,1902/07/26,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,27,,1902/07/27,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,28,,1902/07/28,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,29,,1902/07/29,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,30,,1902/07/30,,,,,,,,,,,,,,,,,,,,,,,,
1902,7,31,,1902/07/31,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,1,,1902/08/01,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,2,,1902/08/02,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,3,,1902/08/03,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,4,,1902/08/04,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,5,,1902/08/05,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,6,,1902/08/06,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,7,,1902/08/07,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,8,,1902/08/08,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,9,,1902/08/09,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,10,,1902/08/10,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,11,,1902/08/11,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,12,,1902/08/12,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,13,,1902/08/13,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,14,,1902/08/14,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,15,,1902/08/15,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,16,,1902/08/16,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,17,,1902/08/17,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,18,,1902/08/18,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,19,,1902/08/19,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,20,,1902/08/20,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,21,,1902/08/21,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,22,,1902/08/22,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,23,,1902/08/23,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,24,,1902/08/24,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,25,,1902/08/25,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,26,,1902/08/26,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,27,,1902/08/27,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,28,,1902/08/28,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,29,,1902/08/29,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,30,,1902/08/30,,,,,,,,,,,,,,,,,,,,,,,,
1902,8,31,,1902/08/31,,,,,,,,,,,,,,,,,,,,,,,,
1902,9,2,,1902/09/02,765.7,,5,-3,18,5,100,,0,,3,,,,,,,,,,,,,
1902,9,3,,1902/09/03,,,8,3,22,5,72,,0,C,2,,,,,,,,,,,,,
1902,9,4,,1902/09/04,,,4,-4,22,3,100,E,1,S,3,,,,,,,,,,,,,
1902,9,5,,1902/09/05,,,7,3,18,5,85,NE,3,S,3,,,,,,,,,,,,,
1902,9,6,,1902/09/06,,,13,6,20,11,88,,0,S,3,,,,,,,,,,,,,
1902,9,7,,1902/09/07,,,,,,,,,,,,,,,,,,,,,,,,
1902,9,8,,1902/09/08,,,10,,19,9,100,,0,N,3,,,,,,,,,,,,,
1902,9,10,,1902/09/10,,,6,1,14,4,70,,0,S,3,,,,,,,,,,,,,
1902,9,11,,1902/09/11,,,5,-1,10,5,100,,0,K,3,,,,,,,,,,,,,
1902,9,12,,1902/09/12,,,4,-1,14,3,100,N,1,K,3,,,,,,,,,,,,,
1902,9,13,,1902/09/13,,,6,2,12,6,100,NE,1,K,3,,,,,,,,,,,,,
1902,9,14,,1902/09/14,,,10,4,14,9,100,NE,1,K,3,,,,,,,,,,,,,
1902,9,15,,1902/09/15,,,9,-1,16,5,73,SW,1,C,1,,,,,,,,,,,,,
1902,9,16,,1902/09/16,,,11,2,21,8,100,N,3,K,3,,,,,,,,,,,,,
1902,9,17,,1902/09/17,,,11,0,19,10,87,NW,1,K,3,,,,,,,,,,,,,
1902,9,18,,1902/09/18,,,13,2,20,11,88,E,1,K,3,,,,,,,,,,,,,
1902,9,19,,1902/09/19,,,2,-11,18,-1,64,SW,2,C,2,,,,,,,,,,,,,
1902,9,20,,1902/09/20,,,3,1,16,-1,83,,0,S,2,,,,,,,,,,,,,
1902,9,21,,1902/09/21,,,4,1,16,-1,67,W,1,,0,,,,,,,,,,,,,
1902,9,22,,1902/09/22,,,4,0,19,-3,67,,0,C,2,,,,,,,,,,,,,
1902,9,23,,1902/09/23,,,5,1,19,-2,84,W,2,K,3,,,,,,,,,,,,,
1902,9,24,,1902/09/24,,,0,-5,14,-2,81,W,2,,0,,,,,,,,,,,,,
1902,9,25,,1902/09/25,,,4,-4,11,0,52,NW,2,,0,,,,,,,,,,,,,
1902,9,26,,1902/09/26,,,12,8,,,54,SW,2,C,1,,,,,,,,,,,,,
1902,9,27,,1902/09/27,,,9,-3,22,5,61,SW,1,K,2,,,,,,,,,,,,,
1902,9,28,,1902/09/28,,,6,-3,17,3,70,,0,C,3,,,,,,,,,,,,,
1902,9,29,,1902/09/29,,,4,-2,16,2,83,W,2,,0,,,,,,,,,,,,,
1902,9,30,,1902/09/30,,,1,-3,17,-1,81,SW,3,,0,,,,,,,,,,,,,
1902,10,1,,1902/10/01,,,2,1,9,-4,82,W,1,,0,,,,,,,,,,,,,
1902,10,2,,1902/10/02,,,7,5,14,-3,44,W,1,,0,,,,,,,,,,,,,
1902,10,3,,1902/10/03,,,4,-3,21,2,52,NW,1,,0,,,,,,,,,,,,,
1902,10,5,,1902/10/05,,,8,2,21,4,72,NW,1,,0,,,,,,,,,,,,,
1902,10,7,,1902/10/07,,,5,-7,21,0,69,W,2,,0,,,,,,,,,,,,,
1902,10,8,,1902/10/08,,,4,-1,18,-5,83,,0,,0,,,,,,,,,,,,,
1902,10,9,,1902/10/09,,,9,5,19,5,61,N,1,K,3,,,,,,,,,,,,,
1902,10,10,,1902/10/10,,,9,0,17,6,73,W,2,S,3,,,,,,,,,,,,,
1902,10,11,,1902/10/11,,,9,0,21,-2,73,SW,2,K,2,,,,,,,,,,,,,
1902,10,12,,1902/10/12,,,6,-3,15,1,85,W,1,K,3,,,,,,,,,,,,,
1902,10,13,,1902/10/13,,,6,0,13,-2,85,,0,,0,,,,,,,,,,,,,
1902,10,14,,1902/10/14,,,12,6,21,5,65,NW,2,,0,,,,,,,,,,,,,
1902,10,15,,1902/10/15,,,6,-6,26,-4,56,N,1,,0,,,,,,,,,,,,,
1902,10,16,,1902/10/16,,,16,10,24,11,79,E,1,K,1,,,,,,,,,,,,,
1902,10,17,,1902/10/17,,,15,-1,27,13,48,E,1,C,2,,,,,,,,,,,,,
1902,10,18,,1902/10/18,,,10,-5,28,3,50,NW,2,C,2,,,,,,,,,,,,,
1902,10,19,,1902/10/19,,,15,5,24,12,89,N,2,K,3,,,,,,,,,,,,,
1902,10,20,,1902/10/20,,,15,0,25,10,89,NW,2,K,1,,,,,,,,,,,,,
1902,10,21,,1902/10/21,,,16,1,30,11,100,NE,1,S,3,,,,,,,,,,,,,
1902,10,22,,1902/10/22,,,,,,,,,,,,,,,,,,,,,,,,
1902,10,23,,1902/10/23,,,16,,24,13,50,SW,2,,0,,,,,,,,,,,,,
1902,10,24,,1902/10/24,,,13,-3,24,11,35,S,1,K,2,,,,,,,,,,,,,
1902,10,25,,1902/10/25,,,14,1,10,,47,W,2,,0,,,,,,,,,,,,,
1902,10,26,,1902/10/26,,,10,-4,23,10,62,SW,3,S,3,,,,,,,,,,,,,
1902,10,27,,1902/10/27,,,11,1,17,-1,41,W,3,,0,,,,,,,,,,,,,
1902,10,28,,1902/10/28,,,12,1,22,5,76,NW,2,,0,,,,,,,,,,,,,
1902,10,29,,1902/10/29,,,,,,,,,,,,,,,,,,,,,,,,
1902,10,30,,1902/10/30,,,15,-2,24,10,30,SW,3,,0,,,,,,,,,,,,,
1902,10,31,,1902/10/31,,,10,-5,21,1,62,N,2,,0,,,,,,,,,,,,,
1902,11,1,,1902/11/01,,,15,5,23,13,89,W,1,S,3,,,,,,,,,,,,,
1902,11,2,,1902/11/02,,,13,-2,23,0,45,,0,,0,,,,,,,,,,,,,
1902,11,3,,1902/11/03,,,12,-1,23,9,65,NW,2,S,2,,,,,,,,,,,,,
1902,11,4,,1902/11/04,,,17,5,24,11,80,NW,2,C,1,,,,,,,,,,,,,
1902,11,5,,1902/11/05,,,,,,,,,,,,,,,,,,,,,,,,
1902,11,6,,1902/11/06,,,,,,,,,,,,,,,,,,,,,,,,
1902,11,7,,1902/11/07,,,12,-3,18,10,100,SE,2,K,3,,,,,,,,,,,,,
1902,11,8,,1902/11/08,,,13,1,18,12,88,S,3,K,3,,,,,,,,,,,,,
1902,11,9,,1902/11/09,,,12,-1,17,9,88,S,2,K,3,,,,,,,,,,,,,
1902,11,10,,1902/11/10,,,12,0,16,6,65,SW,3,K,1,,,,,,,,,,,,,
1902,11,11,,1902/11/11,,,13,1,19,5,66,W,1,C,1,,,,,,,,,,,,,
1902,11,12,,1902/11/12,,,16,3,22,11,50,SW,1,,0,,,,,,,,,,,,,
1902,11,13,,1902/11/13,,,17,1,22,5,43,W,2,C,1,,,,,,,,,,,,,
1902,11,14,,1902/11/14,,,15,-2,23,7,89,NW,1,S,3,,,,,,,,,,,,,
1902,11,15,,1902/11/15,,,13,-2,18,12,88,W,1,,0,,,,,,,,,,,,,
1902,11,16,,1902/11/16,,,16,3,25,7,69,,0,,0,,,,,,,,,,,,,
1902,11,17,,1902/11/17,,,17,1,26,11,70,E,3,C,1,,,,,,,,,,,,,
1902,11,18,,1902/11/18,,,17,0,25,11,70,NW,3,C,1,,,,,,,,,,,,,
1902,11,19,,1902/11/19,,,13,-4,24,3,45,NE,3,C,1,,,,,,,,,,,,,
1902,11,20,,1902/11/20,,,13,0,25,7,76,NW,1,K,3,,,,,,,,,,,,,
1902,11,21,,1902/11/21,,,,,,,,NE,3,K,3,,,,,,,,,,,,,
1902,11,22,,1902/11/22,,,19,,29,16,81,E,3,K,2,,,,,,,,,,,,,
1902,11,23,,1902/11/23,,,16,-3,30,15,50,S,2,C,2,,,,,,,,,,,,,
1902,11,24,,1902/11/24,,,14,-2,22,6,78,,,C,1,,,,,,,,,,,,,
1902,11,25,,1902/11/25,,,15,1,27,10,78,SE,1,K,2,,,,,,,,,,,,,
1902,11,26,,1902/11/26,,,15,0,20,7,58,S,2,K,2,,,,,,,,,,,,,
1902,11,27,,1902/11/27,,,12,-3,15,0,65,W,1,,0,,,,,,,,,,,,,
1902,11,28,,1902/11/28,,,16,4,23,8,50,NW,3,C,3,,,,,,,,,,,,,
1902,11,29,,1902/11/29,,,20,4,28,14,47,NE,1,,0,,,,,,,,,,,,,
1902,11,30,,1902/11/30,,,17,-3,31,11,80,NW,1,C,2,,,,,,,,,,,,,
1902,12,1,,1902/12/01,,,17,0,29,13,90,NW,2,K,1,,,,,,,,,,,,,
1902,12,2,,1902/12/02,,,22,5,28,11,43,W,1,,0,,,,,,,,,,,,,
1902,12,3,,1902/12/03,,,17,-5,30,8,52,,,,0,,,,,,,,,,,,,
1902,12,4,,1902/12/04,,,20,3,29,12,64,N,2,C,1,,,,,,,,,,,,,
1902,12,5,,1902/12/05,,,18,-2,32,10,53,,0,C,1,,,,,,,,,,,,,
1902,12,6,,1902/12/06,,,23,5,32,18,31,NW,3,,0,,,,,,,,,,,,,
1902,12,7,,1902/12/07,,,16,-7,33,7,50,NW,2,C,1,,,,,,,,,,,,,
1902,12,8,,1902/12/08,,,16,-2,26,7,41,SW,3,C,1,,,,,,,,,,,,,
1902,12,9,,1902/12/09,,,14,-2,21,3,47,N,1,,0,,,,,,,,,,,,,
1902,12,10,,1902/12/10,,,16,2,26,12,89,NW,2,K,1,,,,,,,,,,,,,
1902,12,11,,1902/12/11,,,20,4,27,8,55,NW,2,C,1,,,,,,,,,,,,,
1902,12,12,,1902/12/12,,,17,-3,31,16,52,SW,3,K,3,,,,,,,,,,,,,
1902,12,13,,1902/12/13,,,16,-1,24,5,24,SW,2,,0,,,,,,,,,,,,,
1902,12,14,,1902/12/14,,,14,-2,22,3,47,N,1,,0,,,,,,,,,,,,,
1902,12,15,,1902/12/15,,,16,2,25,11,59,NE,3,,0,,,,,,,,,,,,,
1902,12,16,,1902/12/16,,,17,1,28,13,43,SW,2,C,1,,,,,,,,,,,,,
1902,12,17,,1902/12/17,,,19,2,27,10,72,NW,2,,0,,,,,,,,,,,,,
1902,12,18,,1902/12/18,,,19,0,20,8,38,NW,1,,0,,,,,,,,,,,,,
1902,12,19,,1902/12/19,,,,,,,,,,,,,,,,,,,,,,,,
1902,12,20,,1902/12/20,,,20,,31,15,81,,0,C,3,,,,,,,,,,,,,
1902,12,21,,1902/12/21,,,21,1,32,20,82,N,1,K,3,,,,,,,,,,,,,
1902,12,22,,1902/12/22,,,18,-3,21,16,100,NW,1,K,2,,,,,,,,,,,,,
1902,12,23,,1902/12/23,,,22,4,30,17,82,,0,C,2,,,,,,,,,,,,,
1902,12,24,,1902/12/24,,,,,,,,,,,,,,,,,,,,,,,,
1902,12,25,,1902/12/25,,,,,,,,,,,,,,,,,,,,,,,,
1902,12,26,,1902/12/26,756.1,,21,,29,16,57,NW,2,C,1,,,,,,,,,,,,,
1902,12,27,,1902/12/27,757.8,1.7,16,-5,25,9,50,NW,1,,0,,,,,,,,,,,,,
1902,12,28,,1902/12/28,,,,,,,,,,,,,,,,,,,,,,,,
1902,12,29,,1902/12/29,767.1,7,15,0,29,7,68,,,K,1,,,,,,,,,,,,,
1902,12,30,,1902/12/30,771.9,4.8,11,-4,22,5,63,NE,1,,0,,,,,,,,,,,,,
1902,12,31,,1902/12/31,769.9,-2.3,13,2,21,8,66,N,2,K,2,,,,,,,,,,,,,
